movieId,title_tmdb,genres,actors,directors,overview,original_language,poster_path,avg_rating,total_rating_users,popularity_score,imdbId,tmdbId
31116,Sergeant York,Drama|War,Gary Cooper|Walter Brennan|Joan Leslie|George Tobias|Stanley Ridges,Howard Hawks,Alvin York a hillbilly sharpshooter transforms himself from ruffian to religious pacifist. He is then called to serve his country and despite deep religious and moral objections to fighting becomes one of the most celebrated American heroes of WWI.,en,https://image.tmdb.org/t/p/w500/54LTgyRHSixyeeFhLtCFj0SMAQ3.jpg,3.8333333333333335,3.0,5.314128384292914,34167,16442.0
31123,Ruby & Quentin,Comedy|Crime,Gérard Depardieu|Jean Reno|Richard Berry|André Dussollier|Jean-Pierre Malo,Francis Veber,"After hiding his loot and getting thrown in jail, brooding outlaw Ruby befriends Quentin, a dim-witted and garrulous giant. After Quentin botches a solo escape attempt, they make a break together. Unable to shake the clumsy Quentin, Ruby is forced to take him along as he pursues his former partners in crime to avenge the death of the woman he loved and get to the money.",fr,https://image.tmdb.org/t/p/w500/cVmCfQJ1U744FsWWJmeK5bujy2d.jpg,2.5,1.0,1.7328679513998633,310203,7229.0
31150,Wizards,Animation|Fantasy|Sci-Fi|War,Bob Holt|Jesse Welles|Richard Romanus|David Proval|Mark Hamill,Ralph Bakshi,"After the death of his mother, the evil mutant wizard Blackwolf discovers some long-lost military technologies. Full of ego and ambition, Blackwolf claims his mother's throne, assembles an army and sets out to brainwash and conquer Earth. Meanwhile, Blackwolf's gentle twin brother, the bearded and sage Avatar, calls upon his own magical abilities to foil Blackwolf's plans for world domination -- even if it means destroying his own flesh and blood.",en,https://image.tmdb.org/t/p/w500/jeAxoYepnVirGe0H7pmwviSZYul.jpg,2.0,1.0,1.3862943611198906,76929,16220.0
31162,The Life and Death of Peter Sellers,Comedy|Drama,Geoffrey Rush|Charlize Theron|John Lithgow|Miriam Margolyes|Stephen Fry,Stephen Hopkins,"The turbulent personal and professional life of actor Peter Sellers (1925-1980), from his beginnings as a comic performer on BBC Radio to his huge success as one of the greatest film comedians of all time; an obsessive artist so dedicated to his work that neglected his loved ones and sacrificed part of his own personality to convincingly create that of his many memorable characters.",en,https://image.tmdb.org/t/p/w500/eZHnSd73L5v5FDZdBpGhQPLUZGW.jpg,3.0,1.0,2.0794415416798357,352520,10609.0
31184,Appleseed,Action|Animation|Fantasy|Sci-Fi,Ai Kobayashi|Asumi Miwa|Jurota Kosugi|Yuki Matsuoka|Yuzuru Fujimoto,Shinji Aramaki,"In a utopian society created at the end of the third world war, a female warrior who has been plucked from the badlands begins to see cracks in this new facade. And what does this community have planned for the rest of humankind?",ja,https://image.tmdb.org/t/p/w500/9WFMSwSuBWRJnWmLTEXw6bSXqDF.jpg,3.8333333333333335,3.0,5.314128384292914,401233,11633.0
31193,N/A,Animation|Children|Musical,N/A,N/A,N/A,N/A,N/A,3.5,1.0,2.4260151319598084,76363,13716.0
31221,Elektra,Action|Adventure|Crime|Drama,Jennifer Garner|Goran Višnjić|Will Yun Lee|Cary-Hiroyuki Tagawa|Terence Stamp,Rob Bowman,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.",en,https://image.tmdb.org/t/p/w500/gC6s6NKHneSrOKyQZnUMb443RKU.jpg,2.05,10.0,4.915685309236659,357277,9947.0
31223,Racing Stripes,Children|Comedy,Frankie Muniz|Hayden Panettiere|Bruce Greenwood|Mandy Moore|Wendie Malick,Frederik Du Chau,"Shattered illusions are hard to repair -- especially for a good-hearted zebra named Stripes who's spent his life on a Kentucky farm amidst the sorely mistaken notion that he's a debonair thoroughbred. Once he faces the fact that his stark stripes mark him as different, he decides he'll race anyway. And with help from the young girl who raised him, he just might end up in the winner's circle.",en,https://image.tmdb.org/t/p/w500/epDsuf5oUdzTFYHqV2IRcyy8Rwc.jpg,2.0,1.0,1.3862943611198906,376105,6439.0
31225,Coach Carter,Drama,Samuel L. Jackson|Rob Brown|Robert Ri'chard|Rick Gonzalez|Nana Gbewonyo,Thomas Carter,"Based on a true story, in which Richmond High School head basketball coach Ken Carter made headlines in 1999 for benching his undefeated team due to poor academic results.",en,https://image.tmdb.org/t/p/w500/y3HOTTyM5nLsdUzXFtFCohG28qj.jpg,3.0714285714285716,7.0,6.386856163730925,393162,7214.0
31260,Boys Town,Drama,Spencer Tracy|Mickey Rooney|Henry Hull|Leslie Fenton|Gene Reynolds,Norman Taurog,"Devout but iron-willed Father Flanagan leads a community called Boys Town, a different sort of juvenile detention facility where, instead of being treated as underage criminals, the boys are shepherded into making themselves better people. But hard-nosed petty thief and pool shark Whitey Marsh, the impulsive and violent younger brother of an imprisoned murderer, might be too much for the good father's tough-love system.",en,https://image.tmdb.org/t/p/w500/jGwKOZvPItNSocHFAg1USbhKR6c.jpg,3.5,1.0,2.4260151319598084,29942,42390.0
31297,Gold Diggers of 1935,Comedy|Musical,Dick Powell|Adolphe Menjou|Gloria Stuart|Alice Brady|Hugh Herbert,Busby Berkeley,Romance strikes when a vacationing millionairess and her daughter and son spend their vacation at a posh New England resort.,en,https://image.tmdb.org/t/p/w500/utP30vhi3le9X3STgoUIKaOLIqG.jpg,3.5,1.0,2.4260151319598084,26421,43892.0
31309,Rocco and His Brothers,Crime|Drama,Alain Delon|Renato Salvatori|Annie Girardot|Katina Paxinou|Alessandra Panaro,Luchino Visconti,"When a impoverished widow’s family moves to the big city, two of her five sons become romantic rivals with deadly results.",it,https://image.tmdb.org/t/p/w500/pngL8AraChIDOiWnKF2o3S9kJzJ.jpg,3.5,1.0,2.4260151319598084,54248,8422.0
31364,Memories of Murder,Crime|Drama|Mystery|Thriller,Song Kang-ho|Kim Sang-kyung|Kim Roi-ha|Song Jae-ho|Byun Hee-bong,Bong Joon Ho,"During the late 1980s, two detectives in a South Korean province attempt to solve series of gruesome rape-and-murder of young women.",ko,https://image.tmdb.org/t/p/w500/jcgUjx1QcupGzjntTVlnQ15lHqy.jpg,4.7,5.0,8.421269505371859,353969,11423.0
31367,The Chase,Action|Adventure|Comedy|Crime|Romance|Thriller,Charlie Sheen|Kristy Swanson|Henry Rollins|Rocky Carroll|Ray Wise,Adam Rifkin,"Jack Hammond is sentenced to life in prison, but manages to escape. To get away from the police he takes a girl as hostage and drives off in her car. The girl happens to be the only daughter of one of the richest men in the state. In a while the car chase is being broadcast live on every TV-channel.",en,https://image.tmdb.org/t/p/w500/lEmGW4Fc9wMRLIKq6NRojZnTbdp.jpg,2.0,1.0,1.3862943611198906,109402,10694.0
31410,Downfall,Drama|War,Bruno Ganz|Alexandra Maria Lara|Corinna Harfouch|Ulrich Matthes|Juliane Köhler,Oliver Hirschbiegel,"In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.",de,https://image.tmdb.org/t/p/w500/cP1ElGjBhbZAAqmueXjHDKlSwiP.jpg,3.875,20.0,11.797524446178263,363163,613.0
31420,Assault on Precinct 13,Action|Crime|Drama|Thriller,Ethan Hawke|Laurence Fishburne|Gabriel Byrne|Maria Bello|Drea de Matteo,Jean-François Richet,"On New Year's Eve, inside a police station that's about to be closed for good, officer Jake Roenick must cobble together a force made up cops and criminals to save themselves from a mob looking to kill mobster Marion Bishop.",en,https://image.tmdb.org/t/p/w500/oBpsRvMN1ONl8oFHuWt1rasDYFJ.jpg,3.1875,8.0,7.0036533402592,398712,8978.0
31422,Are We There Yet?,Children|Comedy,Ice Cube|Nia Long|Aleisha Allen|Philip Bolden|Jay Mohr,Brian Levant,"The fledgling romance between Nick, a playboy bachelor, and Suzanne, a divorced mother of two, is threatened by a particularly harrowing New Years Eve. When Suzanne's work keeps her in Vancouver for the holiday, Nick offers to bring her kids to the city from Portland, Oregon. The kids, who have never liked any of the men their mom dates, are determined to turn the trip into a nightmare for Nick.",en,https://image.tmdb.org/t/p/w500/il3pg79img6pG2fmqV0sgqgLhDw.jpg,0.5,1.0,0.34657359027997264,368578,11637.0
31424,Alone in the Dark,Action|Horror|Sci-Fi|Thriller,Christian Slater|Tara Reid|Stephen Dorff|Will Sanderson|Ona Grauer,Uwe Boll,"Edward Carnby is a private investigator specializing in unexplainable supernatural phenomena. His cases delve into the dark corners of the world, searching for truth in the occult remnants of ancient civilizations. Now, the greatest mystery of his past is about to become the most dangerous case he has ever faced.",en,https://image.tmdb.org/t/p/w500/bSxrbVCyWW077zhtpuYlo3zgyug.jpg,0.5,1.0,0.34657359027997264,369226,12142.0
31427,Hide and Seek,Horror|Mystery|Thriller,Robert De Niro|Dakota Fanning|Famke Janssen|Elisabeth Shue|Amy Irving,John Polson,"David Callaway tries to piece together his life in the wake of his wife's suicide and has been left to raise his nine-year-old daughter, Emily on his own. David is at first amused to discover that Emily has created an imaginary friend named 'Charlie', but it isn't long before 'Charlie' develops a sinister and violent side, and as David struggles with his daughter's growing emotional problems, he comes to the frightening realisation that 'Charlie' isn't just a figment of Emily's imagination.",en,https://image.tmdb.org/t/p/w500/wB34bqPuEmeZUMm4OIXArBIA3er.jpg,2.3333333333333335,6.0,4.5404570144623975,382077,11096.0
31431,Boogeyman,Drama|Horror|Mystery|Thriller,Barry Watson|Emily Deschanel|Lucy Lawless|Skye McCole Bartusiak|Tory Mussett,Stephen Kay,"Every culture has one – the horrible monster fueling young children's nightmares. But for Tim, the Boogeyman still lives in his memories as a creature that devoured his father 16 years ago. Is the Boogeyman real, or did Tim make it up to explain why his father abandoned his family?",en,https://image.tmdb.org/t/p/w500/5KffN0UcuAKJdUAcOvZ21OrqXc8.jpg,2.0,2.0,2.1972245773362196,357507,8968.0
31433,The Wedding Date,Comedy|Romance,Debra Messing|Dermot Mulroney|Amy Adams|Jack Davenport|Sarah Parish,Clare Kilner,"With the wedding of her younger sister fast approaching, Kat Ellis faces the undesirable prospect of traveling alone to London for the ceremony. While this is bad enough, Jeffrey, the man who left her as they moved closer to marriage, happens to be the groom's best man. Determined to show everyone -- most of all Jeffrey -- that her romantic life is as full and thrilling as ever, Kat hires a charming male escort as her date.",en,https://image.tmdb.org/t/p/w500/t0AEzycJ6V8dLVlSudCUAA9mzgn.jpg,3.1363636363636362,11.0,7.7935708561532735,372532,6961.0
31435,Inside I'm Dancing,Drama,James McAvoy|Romola Garai|Steven Robertson|Alan King|Brenda Fricker,Damien O'Donnell,"Michael is a 24-year-old who has cerebral palsy and long-term resident of the Carrigmore Residential Home for the Disabled, run by the formidable Eileen. His life is transformed when the maverick Rory O'Shea moves in.",en,https://image.tmdb.org/t/p/w500/2umd8KCnjamgEk9RpSUDQ9TltbW.jpg,4.5,1.0,3.119162312519754,417791,31165.0
31437,Nobody Knows,Drama,Yuya Yagira|Ayu Kitaura|Hiei Kimura|Momoko Shimizu|Hanae Kan,Hirokazu Kore-eda,"In a small Tokyo apartment, twelve-year-old Akira must care for his younger siblings after their mother leaves them and shows no sign of returning.",ja,https://image.tmdb.org/t/p/w500/kDUUdWrbBBVqzSmm27pHFJcTvCU.jpg,4.25,2.0,4.669102226839467,408664,2517.0
31445,Employee of the Month,Comedy|Drama,Matt Dillon|Steve Zahn|Christina Applegate|Andrea Bendewald|Jay Leggett,Mitch Rouse,"""Employee of the Month"" is about a guy whose day spirals from bad to worse when he gets fired from his dream job at the bank and is dumped by his fiancée Sara. David's best friend Jack tries to convince him it's for the best, but the opposite occurs when bank robberies and millions of dollars become part of his day from hell.",en,https://image.tmdb.org/t/p/w500/9OJGGE1fdLxHGZTporORoxHpJoH.jpg,2.25,2.0,2.471877649503247,362590,11413.0
31522,The Marriage of Maria Braun,Drama,Hanna Schygulla|Klaus Löwitsch|Ivan Desny|George Eagles|Gisela Uhlen,Rainer Werner Fassbinder,"Maria marries a young soldier in the last days of World War II, only for him to go missing in the war. She must rely on her beauty and ambition to navigate the difficult post-war years alone.",de,https://image.tmdb.org/t/p/w500/tXjZEzlf4WQwZ4Dt53gXeJVuO7p.jpg,5.0,1.0,3.4657359027997265,79095,661.0
31545,Le Trou,Crime|Film-Noir,Michel Constantin|Jean Keraudy|Philippe Leroy|Raymond Meunier|Marc Michel,Jacques Becker,"Four prison inmates have been hatching a plan to literally dig out of jail when another prisoner, Claude Gaspard, is moved into their cell. They take a risk and share their plan with the newcomer. Over the course of three days, the prisoners and friends break through the concrete floor using a bed post and begin to make their way through the sewer system -- yet their escape is anything but assured.",fr,https://image.tmdb.org/t/p/w500/xyZhiOz5NHVBUKlpioxjwajy7pm.jpg,4.0,1.0,2.772588722239781,54407,29259.0
31553,Double Dragon,Action|Adventure|Sci-Fi,Mark Dacascos|Scott Wolf|Robert Patrick|Kristina Wagner|Julia Nickson,James Yukich,"Two brothers have half of a powerful ancient Chinese talisman. An evil gang leader has the other half, and determines to get the brothers' half and have a complete medallion so he can gain absolute power.",en,https://image.tmdb.org/t/p/w500/9ZTYSD8ZesYMKqLRbmVfZUW1FiE.jpg,1.0,1.0,0.6931471805599453,106761,2436.0
31590,Touchez Pas au Grisbi,Crime|Drama|Thriller,Jean Gabin|René Dary|Lino Ventura|Paul Frankeur|Michel Jourdan,Jacques Becker,"Gentleman gangster Max and his partner, Riton, pull off their last, most successful heist and find themselves comfortable enough to retire in the style they enjoy. However, Max confides the details of the theft to his younger mistress, Josey -- who has secretly taken up with ambitious young rival gangster Angelo. Angelo then has Riton kidnapped and demands the stash of gold as ransom, which threatens Max's dreams of the perfect retirement.",fr,https://image.tmdb.org/t/p/w500/svG2UuJ3SPrCp8O0RGPaKbECilq.jpg,3.0,1.0,2.0794415416798357,46451,27430.0
31610,Purple Butterfly,Drama,Zhang Ziyi|Liu Ye|Feng Yuanzheng|Toru Nakamura|Li Bingbing,Lou Ye,"Ding Hui is a member of Purple Butterfly, a powerful resistance group in Japanese occupied Shanghai. An unexpected encounter reunites her with Itami, an ex-lover and officer with a secret police unit tasked with dismantling Purple Butterfly.",zh,https://image.tmdb.org/t/p/w500/hAc6iJYzfq6aI56k5K7cclgGzVp.jpg,4.0,1.0,2.772588722239781,363290,34561.0
31617,El Cid,Action|Adventure|Drama|Romance|War,Charlton Heston|Sophia Loren|Raf Vallone|Geneviève Page|John Fraser,Anthony Mann,"Epic film of the legendary Spanish hero, Rodrigo Diaz (""El Cid"" to his followers), who, without compromising his strict sense of honour, still succeeds in taking the initiative and driving the Moors from Spain.",en,https://image.tmdb.org/t/p/w500/a6DY3LDlXFUDuXm47zXTOfiisxP.jpg,3.0,1.0,2.0794415416798357,54847,16638.0
